# ----------------------------------------
# ユーザー獲得: ユーザーの最初の参照元 / メディア
# アカウント: www.wingarc.com
# プロパティ: https://www.wingarc.com - GA4
# ----------------------------------------
# 
# すべてのユーザー
# 開始日: 20230401
# 終了日: 20240331
ユーザーの最初の参照元 / メディア,月,総ユーザー数,新規ユーザー数,リピーター数,アクティブ ユーザーあたりの平均エンゲージメント時間,エンゲージメントのあったセッション数（1 アクティブ ユーザーあたり）,イベント数,キーイベント,ユーザー キーイベント率
linkedin.com / referral,02,1,0,1,580,3,8,0,0
linkedin.com / referral,08,1,0,1,254,0,15,0,0
linkit.jin-soku.biz / referral,11,1,0,0,22,1,2,0,0
links.nivms.com / referral,07,1,0,1,4,0,3,0,0
liskul.com / referral,01,1,1,0,2,1,4,0,0
liskul.com / referral,03,1,1,0,3,0,4,0,0
liskul.com / referral,09,1,1,0,0,0,3,0,0
lm.facebook.com / referral,07,1,1,0,0,0,3,0,0
localhost / referral,09,1,0,1,26,2,6,0,0
localhost:8180 / referral,04,1,0,1,308,1,9,0,0
localhost:8787 / referral,09,1,0,1,11,1,5,0,0
login.zscaler.net / referral,09,1,1,0,14,1,6,0,0
login.zscaler.net / referral,10,1,1,1,0,0,5,0,0
logistech-online.com / referral,09,1,0,1,3,1,2,0,0
logistech-online.com / referral,10,1,0,1,19,1,3,0,0
logisticstoday / external,11,1,0,0,0,0,4,0,0
logochat.jp / referral,01,1,0,1,131,1,3,0,0
logochat.jp / referral,05,1,1,1,0,0,5,0,0
m-moulin.dn-cloud.com / referral,06,1,1,1,12,1,6,0,0
m.facebook.com / referral,02,1,0,0,0,1,1,0,0
m.mail.yahoo.co.jp / referral,02,1,1,0,0,1,4,0,0
m.mail.yahoo.co.jp / referral,03,1,0,1,7,0,5,0,0
macloud.jp / referral,11,1,0,1,5,0,4,0,0
magicmoment.jp / referral,01,1,1,0,25,1,4,0,0
magicmoment.jp / referral,06,1,1,0,0,0,5,0,0
magicmoment.jp / referral,07,1,0,1,27,1,10,0,0
magicmoment.jp / referral,08,1,0,1,7,0,3,0,0
magicmoment.jp / referral,12,1,1,1,122,1,19,0,0
mail.city.toyota.aichi.jp / referral,07,1,0,1,125,0,3,0,0
mail.facetoface.ne.jp / referral,09,1,0,1,20,0,2,0,0
mail.google.com / referral,04,1,1,0,4,1,13,0,0
mail.google.com / referral,06,1,1,0,4,1,6,0,0
mail.google.com / referral,08,1,1,0,0,0,5,0,0
mail.google.com / referral,09,1,1,0,10,1,4,0,0
mail.google.com / referral,10,1,0,1,5,1,3,0,0
mail.nifty.com / referral,07,1,0,0,0,0,1,0,0
mail.nifty.com / referral,11,1,0,1,57,1,4,0,0
mail.yahoo.co.jp / referral,07,1,0,1,65,0,6,0,0
mail.yahoo.co.jp / referral,11,1,0,0,17,1,2,0,0
mainichi.jp / referral,07,1,1,0,0,0,3,0,0
majorflowz.com / referral,09,1,0,1,98,2,10,0,0
makeleaps.jp / referral,10,1,0,0,0,0,6,0,0
manual.wingarc-support.com / referral,01,1,0,1,60,1,8,0,0
manual.wingarc-support.com / referral,12,1,0,0,148,1,11,0,0
maps.google.co.jp / referral,01,1,1,0,18,1,4,0,0
maps.google.co.jp / referral,05,1,1,0,12,1,4,0,0
maps.google.co.jp / referral,07,1,1,1,0,0,5,0,0
maps.google.co.jp / referral,12,1,1,0,15,1,4,0,0
matabee.com / referral,03,1,0,0,125,1,2,0,0
mbc01-dev.hitachi-kenki.com / referral,07,1,0,1,36,1,5,0,0
mbc01-dev.hitachi-kenki.com / referral,08,1,0,1,4,0,2,0,0
mbnow.com / referral,10,1,1,0,19,1,4,0,0
mbqa.motionboard.jp / referral,04,1,0,1,38,1,7,0,0
mcframe-asia.com / referral,03,1,0,0,64,1,3,0,0
mcframe-asia.com / referral,05,1,0,1,5,1,3,0,0
mcframe-asia.com / referral,06,1,0,1,4,1,3,0,0
members.techtarget.itmedia.co.jp / referral,01,1,0,1,0,1,3,0,0
members.techtarget.itmedia.co.jp / referral,03,1,1,0,84,1,4,0,0
members05.live.itmedia.co.jp / referral,02,1,0,0,33,1,4,0,0
mercari.atlassian.net / referral,02,1,1,1,77,2,14,0,0
mercury-group.chatluck.net / referral,02,1,1,0,0,0,3,0,0
messe.nikkei.co.jp / referral,01,1,0,0,8,1,2,0,0
messe.nikkei.co.jp / referral,04,1,0,0,35,0,2,0,0
messe.nikkei.co.jp / referral,11,1,0,0,16,1,2,0,0
metoree.com / referral,01,1,0,1,17,1,2,0,0
mg.cybermail.jp / referral,03,1,0,1,2,0,3,0,0
mg.cybermail.jp / referral,07,1,0,0,26,0,3,0,0
mg.cybermail.jp / referral,08,1,0,1,35,1,5,0,0
mg.cybermail.jp / referral,10,1,0,1,26,1,3,0,0
mgc.cybermail.jp / referral,01,1,0,1,42,1,6,0,0
mgc.cybermail.jp / referral,02,1,0,1,3,1,2,0,0
mgf.cybermail.jp / referral,02,1,0,1,61,3,24,0,0
mgf.cybermail.jp / referral,03,1,0,1,50,3,15,0,0
mgf.cybermail.jp / referral,06,1,0,1,8,0,5,0,0
mgf.cybermail.jp / referral,07,1,1,0,0,0,3,0,0
mgf.cybermail.jp / referral,11,1,0,1,61,2,17,0,0
micoffice.kk-mic.jp.local / referral,03,1,0,0,154,1,5,0,0
micoffice.kk-mic.jp.local / referral,05,1,0,1,47,1,7,0,0
microsoft / cpc,03,1,0,1,163,6,28,0,0
microsoft / display,10,1,0,1,0,1,1,0,0
microsoft / display,12,1,0,1,62,2,5,0,0
mind-new.adver.jp / referral,03,1,1,0,0,0,3,0,0
mind.co.jp / referral,02,1,1,0,0,0,3,0,0
mind.co.jp / referral,03,1,1,0,16,1,4,0,0
mind.co.jp / referral,10,1,1,1,264,2,11,0,0
minkabu.jp / referral,09,1,0,1,291,2,16,0,0
miseruit.com / referral,05,1,1,1,6,1,11,0,0
miseruit.com / referral,07,1,1,0,6,0,4,0,0
mjs.co.jp / referral,03,1,0,0,142,1,7,0,0
mobile.kmew.co.jp / referral,08,1,0,1,9,1,5,0,0
moltsinc.co.jp / referral,04,1,1,0,147,1,15,0,0
moltsinc.co.jp / referral,05,1,1,1,43,1,16,0,0
monex.ifis.co.jp / referral,01,1,0,1,16,2,2,0,0
monex.ifis.co.jp / referral,08,1,0,0,51,0,2,0,0
monoist.itmedia.co.jp / referral,04,1,0,1,0,0,3,0,0
msidl.sakura.ne.jp / referral,11,1,0,1,74,3,6,0,0
msn.com / referral,06,1,0,1,214,1,4,0,0
mx02.tsurumipump.co.jp / referral,01,1,0,1,13,2,5,0,0
n-pax.com / referral,08,1,1,0,8,0,4,0,0
n-pax.com / referral,10,1,1,0,17,1,4,0,0
n-pax.com / referral,11,1,1,0,460,1,4,0,0
na-sj27.marketodesigner.com / referral,04,1,0,1,44,1,13,0,0
na-sj27.marketodesigner.com / referral,05,1,0,1,46,2,30,0,0
na-sj27.marketodesigner.com / referral,06,1,0,1,18,1,16,0,0
na-sj27.marketodesigner.com / referral,07,1,0,1,7,0,11,0,0
na-sj27.marketodesigner.com / referral,08,1,0,1,2,1,6,0,0
na-sj27.marketodesigner.com / referral,12,1,0,1,7,1,3,0,0
narita-d.co.jp / referral,03,1,0,1,66,3,10,0,0
naver / organic,06,1,1,0,0,0,3,0,0
nec-nexs.com / referral,05,1,1,0,0,0,3,0,0
nec-nexs.com / referral,08,1,1,0,0,1,3,0,0
nec-nexs.zizo-pv.jp / referral,04,1,1,0,2,1,5,0,0
nec-soln-innovators.svy.ooo / referral,07,1,1,0,1,0,4,0,0
net-land.cybozu.com / referral,12,1,1,1,59,2,9,0,0
netlavis.azione.jp / referral,03,1,1,0,74,1,4,0,0
nets.smktg.jp / referral,09,1,0,1,79,1,5,0,0
netsol.jpn.panasonic.com / referral,08,1,0,0,18,0,5,0,0
news.biglobe.ne.jp / referral,05,1,0,0,31,0,4,0,0
news.google.com / referral,02,1,0,0,11,1,2,0,0
news.google.com / referral,08,1,0,1,0,1,2,0,0
news.google.com / referral,11,1,0,1,45,1,6,0,0
news.google.com / referral,12,1,0,1,173,1,6,0,0
nexcf.1stg.local / referral,01,1,0,1,0,0,6,0,0
nexcf.1stg.local / referral,02,1,0,1,86,3,12,0,0
nexcf.1stg.local / referral,05,1,0,1,147,1,13,0,0
nexcf.1stg.local / referral,09,1,0,1,244,1,10,0,0
nexcf.1stg.local / referral,12,1,0,0,0,0,4,0,0
nexjira.1stg.local / referral,07,1,0,1,1,0,2,0,0
next-sfa.jp / referral,05,1,1,1,60,1,11,0,0
next-sfa.jp / referral,07,1,1,0,82,1,12,0,0
next-sfa.jp / referral,08,1,1,0,68,1,7,0,0
next-sfa.jp / referral,11,1,1,0,46,1,4,0,0
nextlinks.co.jp / referral,09,1,0,0,0,0,2,0,0
nhd.cybozu.com / referral,04,1,1,0,55,1,8,0,0
nhd.s.cybozu.com / referral,05,1,0,1,39,1,3,0,0
niconsul.com / referral,06,1,0,0,0,0,4,0,0
nide.jp / referral,11,1,0,0,18,1,2,0,0
nikkei.com / referral,05,1,0,1,120,0,5,0,0
nikkei.com / referral,06,1,1,0,57,1,9,0,0
nikkei.com / referral,07,1,0,0,16,0,3,0,0
nikkei.com / referral,08,1,1,0,4,1,4,0,0
nikkeibp / external,02,1,0,1,224,2,6,0,0
nikkeibp / external,03,1,0,1,28,1,3,0,0
nikkeibp / external,06,1,0,1,127,0,2,0,0
nikkeibp / external,08,1,0,1,26,0,6,0,0
niserver17.ngm.co.jp / referral,02,1,0,1,203,1,8,0,0
niserver17.ngm.co.jp / referral,04,1,0,1,188,1,8,0,0
nl.search.yahoo.com / referral,02,1,1,0,7,0,4,0,0
nncnet.co.jp / referral,12,1,0,0,7,1,2,0,0
noritakegroup.transprint.spa-cloud.com / referral,03,1,0,1,103,2,11,0,0
notion.lightning.force.com / referral,04,1,0,1,0,1,4,0,0
notion.so / referral,03,1,1,1,0,1,6,0,0
npb.android.app.sports.yahoo.co.jp / referral,05,1,0,0,0,0,2,0,0
npb.android.app.sports.yahoo.co.jp / referral,06,1,0,0,0,0,2,0,0
npsfa.lightning.force.com / referral,07,1,0,1,30,1,4,0,0
nscbgrn.cosmoroot.co.jp / referral,08,1,0,0,5,0,2,0,0
nsfa.next-cloud.jp / referral,06,1,0,0,52,0,3,0,0
nsmgt.org / referral,10,1,0,0,15,1,2,0,0
ntt-finance.co.jp / referral,09,1,0,0,6,1,2,0,0
nxw-is.lightning.force.com / referral,04,1,0,1,678,4,58,0,0
nxw-is.lightning.force.com / referral,05,1,0,1,58,2,32,0,0
nxw-is.lightning.force.com / referral,06,1,0,1,11,1,13,0,0
nxw-is.lightning.force.com / referral,07,1,0,1,289,0,2,0,0
office.otsukacorp.co.jp / referral,08,1,0,1,0,0,4,0,0
okinawatimes.co.jp / referral,02,1,0,1,36,1,4,0,0
one-recruit.atlassian.net / referral,01,1,1,1,0,1,6,0,0
one.nec.com / referral,02,1,1,0,3,0,4,0,0
onenote.officeapps.live.com / referral,02,1,0,1,0,1,3,0,0
onenote.officeapps.live.com / referral,12,1,0,1,0,1,3,0,0
op.d1.otsuka-shokai.co.jp / referral,02,1,1,0,0,1,3,0,0
op.d1.otsuka-shokai.co.jp / referral,06,1,1,0,1,1,5,0,0
openegg.solekia.co.jp / referral,08,1,0,1,35,1,3,0,0
openwork.jp / referral,01,1,0,0,19,1,2,0,0
openwork.jp / referral,11,1,0,1,54,1,6,0,0
org62.lightning.force.com / referral,03,1,0,1,10,1,2,0,0
org62.lightning.force.com / referral,12,1,0,1,52,1,4,0,0
other / external,04,1,0,1,16,1,4,0,0
other / external,09,1,0,1,31,0,2,0,0
outside2.soft.hitachi.co.jp / referral,05,1,1,0,75,1,10,0,0
p35vui8xtybt:8787 / referral,02,1,0,1,27,1,4,0,0
pa-static-ms.azureedge.net / referral,07,1,0,1,25,0,3,0,0
pages.qlik.com / referral,07,1,0,1,21,1,5,0,0
pages.uchida.co.jp / referral,08,1,1,0,0,0,3,0,0
pam.alpha-mail.ne.jp / referral,04,1,1,1,109,1,23,0,0
panasonic.com / referral,05,1,0,1,5,1,3,0,0
pasonaelpis.lightning.force.com / referral,06,1,1,0,3,0,4,0,0
patlite-ap.com / referral,02,1,1,0,57,1,8,0,0
patlite-ap.com / referral,06,1,1,0,0,0,3,0,0
patlite-ap.com / referral,08,1,1,0,0,0,3,0,0
patlite.co.jp / referral,05,1,1,0,19,1,4,0,0
patlite.co.jp / referral,07,1,0,1,65,1,7,0,0
patlite.co.jp / referral,08,1,1,1,50,1,12,0,0
patlite.co.jp / referral,10,1,1,0,122,1,10,0,0
patlite.co.th / referral,05,1,1,0,8,0,4,0,0
peatix / external,04,1,0,1,65,1,5,0,0
peatix.com / referral,10,1,0,1,10,1,4,0,0
perplexity.ai / referral,01,1,1,1,0,0,5,0,0
perplexity.ai / referral,09,1,1,0,0,0,3,0,0
perplexity.ai / referral,12,1,1,0,72,1,4,0,0
persol-tech-dx.lightning.force.com / referral,11,1,1,0,14,1,4,0,0
pfsap.sg.panasonic.com / referral,05,1,1,0,25,1,5,0,0
pfsap.sg.panasonic.com / referral,07,1,1,1,115,1,9,0,0
pfsap.sg.panasonic.com / referral,08,1,1,0,9,1,4,0,0
pfsap.sg.panasonic.com / referral,09,1,1,0,7,1,4,0,0
pfsap.sg.panasonic.com / referral,12,1,1,0,13,1,4,0,0
pinterest.com / referral,02,1,1,0,0,1,4,0,0
pinterest.jp / referral,01,1,1,0,16,1,4,0,0
pleasanter.iwate-cloud.com / referral,11,1,1,0,2,0,4,0,0
pms.cmcglobal.com.vn / referral,06,1,0,1,26,1,6,0,0
poe.com / referral,05,1,1,0,3,1,4,0,0
portal.jrg.jregroup.ne.jp / referral,04,1,0,1,6,0,3,0,0
portal.justsystems.com / referral,12,1,0,0,0,1,1,0,0
pottos.jp / referral,04,1,1,0,20,1,4,0,0
pottos.jp / referral,08,1,1,0,27,1,5,0,0
powerpoint.officeapps.live.com / referral,06,1,1,0,10,1,4,0,0
pre2-s1.web.otsuka-shokai.co.jp / referral,01,1,0,1,2,1,5,0,0
prisma-cp.paprisma:6082 / referral,02,1,1,1,125,2,12,0,0
prisma-cp.paprisma:6082 / referral,03,1,0,0,0,0,2,0,0
prisma-cp.paprisma:6082 / referral,05,1,0,1,2,0,3,0,0
prisma-cp.paprisma:6082 / referral,06,1,1,0,0,0,3,0,0
prisma-cp.paprisma:6082 / referral,09,1,1,0,43,1,4,0,0
prisma-cp.paprisma:6082 / referral,12,1,1,0,18,1,4,0,0
pro.intra-gwp.toshiba.co.jp / referral,08,1,1,0,3,0,4,0,0
pro.intra-gwp.toshiba.co.jp / referral,10,1,0,1,6,1,7,0,0
proactive.jp / referral,09,1,0,1,31,1,6,0,0
proactive.jp / referral,11,1,0,1,3,1,2,0,0
product-senses.mazrica.com / referral,03,1,1,1,0,0,5,0,0
products.cybozu.co.jp / referral,08,1,1,0,48,1,5,0,0
products.cybozu.co.jp / referral,12,1,1,0,0,0,3,0,0
products.sint.co.jp / referral,09,1,0,1,286,1,3,0,0
profuture.co.jp / referral,08,1,1,1,117,1,11,0,0
projectdesign.jp / cpp＆utm_source=projectdesign,10,1,0,1,130,1,8,0,0
prv.global.toshiba / referral,07,1,0,1,2,0,4,0,0
prv.global.toshiba / referral,08,1,0,1,8,1,21,0,0
prv.global.toshiba / referral,09,1,0,1,10,1,7,0,0
ps.nikkei.com / referral,02,1,0,1,127,1,6,0,0
ps.nikkei.com / referral,03,1,1,0,27,1,4,0,0
ps.nikkei.com / referral,07,1,1,0,3,1,4,0,0
ps.nikkei.com / referral,09,1,1,1,438,3,30,0,0
ps.nikkei.com / referral,12,1,0,1,10,1,2,0,0
qweb3-6.qhit.net / referral,01,1,0,0,49,1,3,0,0
rakurakuhanbai.jp / referral,02,1,0,0,0,0,2,0,0
rakurakuhanbai.jp / referral,03,1,1,0,34,1,6,0,0
rakurakuhanbai.jp / referral,04,1,0,1,38,1,12,0,0
rakurakuhanbai.jp / referral,06,1,1,0,56,1,4,0,0
rakurakuhanbai.jp / referral,11,1,1,0,4,1,4,0,0
rakurakuhanbai.jp / referral,12,1,1,1,52,1,13,0,0
rand.co.jp / referral,06,1,0,1,57,1,3,0,0
rbbtoday.com / referral,06,1,1,0,30,1,5,0,0
rd.listing.yahoo.co.jp / referral,05,1,0,1,34,1,4,0,0
register.nikkei.co.jp / referral,05,1,0,1,122,1,8,0,0
remix.softbrain.co.jp / referral,03,1,0,0,165,1,7,0,0
remix.softbrain.co.jp / referral,12,1,0,0,39,1,2,0,0
res.cdn.office.net / referral,05,1,0,1,91,0,4,0,0
restudy-kitakyu.jp / referral,09,1,0,0,76,1,7,0,0
restudy-kitakyu.jp / referral,10,1,0,0,20,1,2,0,0
restudy-kitakyu.jp / referral,11,1,0,1,49,1,6,0,0
rkrk-renew-office-www.rakurakuhanbai.jp / referral,08,1,1,0,2,0,4,0,0
rpa-roboffice.jp / referral,01,1,1,1,950,2,29,0,0
rpa-roboffice.jp / referral,02,1,0,1,200,5,37,0,0
rpa-roboffice.jp / referral,03,1,1,0,240,1,12,0,0
rpa-roboffice.jp / referral,12,1,1,0,28,1,4,0,0
rss / rss,07,1,0,0,0,0,2,0,0
rss / rss,08,1,0,0,0,0,2,0,0
rt05.upload-data.com / referral,03,1,1,0,0,0,3,0,0
rt05.upload-data.com / referral,10,1,1,0,0,0,3,0,0
rt05.upload-data.com / referral,12,1,1,0,0,0,3,0,0
rx-it-2023s-prd-vt.s3.ap-northeast-1.amazonaws.com / referral,12,1,1,1,2,1,7,0,0
s.minkabu.jp / referral,06,1,1,0,26,1,4,0,0
s02.company.talknote.com / referral,04,1,1,0,30,1,4,0,0
s02.company.talknote.com / referral,05,1,0,1,1,0,3,0,0
s1406731827.t.en25.com / referral,12,1,1,0,0,1,6,0,0
s20.si1.kabu.co.jp / referral,03,1,0,0,87,1,3,0,0
saas.actibookone.com / referral,06,1,0,0,1,0,2,0,0
saas.imitsu.jp / referral,05,1,1,1,14,1,7,0,0
safie.co.jp / referral,12,1,0,0,0,0,2,0,0
sales-bi.fujixerox.co.jp / referral,06,1,0,1,477,0,10,0,0
salesforce.quip.com / referral,04,1,1,1,42,1,7,0,0
scsk.jp / referral,03,1,0,0,1,1,3,0,0
scsk.jp / referral,05,1,1,0,4,0,4,0,0
scsk.jp / referral,06,1,1,0,87,1,6,0,0
scsk.jp / referral,08,1,1,0,9,0,4,0,0
scsk.jp / referral,10,1,1,0,5,1,4,0,0
scsk.jp / referral,12,1,0,1,30,1,2,0,0
search.azby.fmworld.net / referral,12,1,1,0,0,0,3,0,0
search.fenrir-inc.com / referral,01,1,0,0,2,1,2,0,0
search.nifty.com / referral,04,1,1,0,45,1,4,0,0
search.nifty.com / referral,05,1,1,0,9,0,4,0,0
search.nifty.com / referral,08,1,1,0,54,1,4,0,0
search.portal.uqmobile.jp / referral,05,1,1,0,3,0,4,0,0
search.portal.uqmobile.jp / referral,06,1,1,0,0,1,3,0,0
search.portal.uqmobile.jp / referral,07,1,1,0,78,1,5,0,0
search.portal.uqmobile.jp / referral,12,1,1,0,0,0,3,0,0
seednx-neo.sfc.co.jp / referral,03,1,1,0,62,1,8,0,0
seikotrust.jp / referral,07,1,0,0,36,0,2,0,0
sekichu.cybozu.com / referral,10,1,0,0,18,1,4,0,0
sekigiken.co.jp / referral,08,1,0,1,80,0,7,0,0
sekigiken.co.jp / referral,09,1,0,1,12,1,4,0,0
sekigiken.co.jp / referral,12,1,0,1,21,1,3,0,0
sendenkaigi.lightning.force.com / referral,06,1,0,1,9,0,3,0,0
sfdc-231018.sstest.jp / referral,10,1,0,0,3,1,3,0,0
sfdc.smktg.jp / referral,01,1,0,0,3,1,3,0,0
sfdc.smktg.jp / referral,06,1,0,1,68,1,7,0,0
sfdc.smktg.jp / referral,10,1,0,0,2,1,2,0,0
shanon.clustar.jp / referral,01,1,0,0,9,1,7,0,0
shanon.clustar.jp / referral,10,1,0,1,3,2,5,0,0
shanon.clustar.jp / referral,11,1,0,1,1,2,4,0,0
shigotoarimasu.com / referral,09,1,0,0,3,1,2,0,0
shikiho.toyokeizai.net / referral,02,1,0,0,0,1,1,0,0
shikiho.toyokeizai.net / referral,08,1,0,0,21,0,1,0,0
shikiho.toyokeizai.net / referral,11,1,0,0,68,1,3,0,0
shofu26:44090 / referral,05,1,0,1,10,0,2,0,0
site1.sbisec.co.jp / referral,07,1,0,1,57,0,6,0,0
site1.sbisec.co.jp / referral,08,1,0,0,242,0,13,0,0
site1.sbisec.co.jp / referral,12,1,0,1,51,1,3,0,0
site3.sbisec.co.jp / referral,07,1,0,0,34,0,2,0,0
sites.google.com / referral,06,1,0,1,0,1,2,0,0
slcs.co.jp / referral,11,1,0,1,486,2,14,0,0
smaregi.jp / referral,05,1,1,0,5,0,4,0,0
smaregi.jp / referral,09,1,1,0,17,1,4,0,0
smaregi.jp / referral,11,1,1,1,27,2,11,0,0
smartnews.com / referral,04,1,0,0,30,0,6,0,0
softes.transprint.spa-cloud.com / referral,05,1,0,1,6,0,4,0,0
solution.ndisol.jp / referral,02,1,1,0,39,1,6,0,0
solution.ndisol.jp / referral,03,1,1,0,125,1,6,0,0
solution.ndisol.jp / referral,04,1,1,0,9,1,4,0,0
solution.ndisol.jp / referral,11,1,1,1,4,1,7,0,0
solutions.system-exe.co.jp / referral,03,1,1,0,9,0,4,0,0
solutions.system-exe.co.jp / referral,04,1,1,0,9,1,6,0,0
solutions.system-exe.co.jp / referral,05,1,1,1,1,1,7,0,0
solutions.system-exe.co.jp / referral,06,1,1,0,30,1,6,0,0
solutions.system-exe.co.jp / referral,08,1,1,0,31,1,4,0,0
solutions.system-exe.co.jp / referral,09,1,1,0,3,0,4,0,0
solutions.system-exe.co.jp / referral,10,1,1,0,0,0,5,0,0
solutions.system-exe.co.jp / referral,12,1,1,1,33,1,9,0,0
sp-img.search.auone.jp / referral,05,1,1,0,49,1,4,0,0
sp-search.jp / referral,03,1,1,0,0,0,3,0,0
sp-search.jp / referral,10,1,1,0,222,1,4,0,0
sp.otsuka-shokai.co.jp / referral,03,1,1,0,2,0,8,0,0
spark-msci.spi-global.com / referral,05,1,0,1,11,0,4,0,0
sps001.shimaseiki.co.jp / referral,11,1,0,0,4,1,2,0,0
squareinc.lightning.force.com / referral,04,1,0,1,0,0,3,0,0
sraw.co.jp / referral,04,1,0,1,119,0,6,0,0
sraw.co.jp / referral,08,1,0,0,0,0,2,0,0
sraw.co.jp / referral,09,1,0,0,0,0,2,0,0
sraw.co.jp / referral,12,1,0,1,75,3,24,0,0
ssk-con.co.jp / referral,04,1,0,0,64,0,3,0,0
ssks.dn-cloud.com / referral,07,1,1,0,72,1,8,0,0
staff-portal.sc.kogakuin.ac.jp / referral,04,1,0,1,2,0,3,0,0
startpage.com / referral,01,1,1,0,0,0,3,0,0
startpage.com / referral,06,1,1,0,96,1,5,0,0
startpage.com / referral,11,1,1,1,0,0,5,0,0
startuplog.com / referral,09,1,1,0,1,1,4,0,0
statics.teams.cdn.office.net / external,12,1,0,1,113,1,9,0,0
statsone.jp / referral,01,1,1,0,2,0,4,0,0
statsone.jp / referral,05,1,1,0,0,0,3,0,0
statsone.jp / referral,11,1,0,1,4,1,3,0,0
statsone.jp / referral,12,1,1,0,2,1,4,0,0
stratos / referral,04,1,1,0,71,1,4,0,0
successgako.com / referral,09,1,1,0,3,1,4,0,0
superstream.co.jp / referral,09,1,0,1,80,1,5,0,0
svdsmp11-nsl.jrc.jregroup.ne.jp / referral,06,1,0,1,79,1,7,0,0
sviweb02.tokyorinkai.jp / referral,12,1,0,1,10,2,4,0,0
syslife.co.jp / referral,01,1,0,0,23,1,2,0,0
syslife.co.jp / referral,07,1,1,0,6,0,4,0,0
system-exe.co.jp / referral,02,1,0,1,13,1,2,0,0
system-exe.co.jp / referral,03,1,0,1,24,1,2,0,0
system-exe.co.jp / referral,05,1,1,0,37,1,8,0,0
system-exe.co.jp / referral,06,1,1,0,17,1,4,0,0
system-exe.co.jp / referral,08,1,1,1,0,0,5,0,0
system-exe.innova-stg.com / referral,12,1,0,1,0,1,3,0,0
t.co / referral,04,1,0,1,54,0,5,0,0
t.co / referral,12,1,0,1,7,1,5,0,0
t4.sigmaxyz.com / referral,07,1,0,1,32,1,3,0,0
tagassistant.google.com / referral,04,1,0,1,285,3,16,0,0
tagassistant.google.com / referral,06,1,0,1,11,1,7,0,0
tagassistant.google.com / referral,07,1,0,1,1937,1,7,0,0
tagassistant.google.com / referral,08,1,0,1,2657,4,83,0,0
tagassistant.google.com / referral,09,1,0,1,83,1,4,0,0
tagassistant.google.com / referral,11,1,0,1,19,1,3,0,0
takagi.nivms.com / referral,07,1,1,0,0,0,7,0,0
talk.worksmobile.com / referral,08,1,0,1,15,0,11,0,0
tasks.office.com / referral,06,1,1,0,0,0,3,0,0
tbbtyf / cpc,03,1,1,0,28,1,4,0,0
tbbtyf / cpc,08,1,1,0,0,0,3,0,0
tbbtyf / cpc,10,1,1,0,23,1,4,0,0
tdb.co.jp / referral,04,1,0,0,14,0,2,0,0
teachme.jp / referral,10,1,1,0,26,1,4,0,0
teachme.jp / referral,11,1,1,0,16,1,5,0,0
teams.microsoft.com / referral,02,1,0,0,0,0,4,0,0
teams.microsoft.com / referral,04,1,0,1,45,1,4,0,0
teams.microsoft.com / referral,05,1,1,0,6,0,4,0,0
teams.microsoft.com / referral,12,1,0,1,77,1,4,0,0
test.dx-hiroshima.jp / referral,02,1,0,1,24,1,5,0,0
test.dx-hiroshima.jp / referral,03,1,1,1,9,2,9,0,0
test.dx-hiroshima.jp / referral,11,1,1,1,0,0,5,0,0
tlt.co.jp / referral,01,1,0,0,30,1,2,0,0
tlt.co.jp / referral,03,1,1,0,109,1,9,0,0
tlt.co.jp / referral,09,1,1,0,20,1,4,0,0
tmk-mb.toyota-kyushu.co.jp:8787 / referral,08,1,0,0,30,0,2,0,0
tmk-mb.toyota-kyushu.co.jp:8787 / referral,09,1,0,1,82,2,9,0,0
tocaro.im / referral,07,1,1,1,34,1,7,0,0
tocaro.im / referral,09,1,0,1,0,0,4,0,0
tocaro.im / referral,11,1,0,1,1,1,3,0,0
tokichi.cybozu.com / referral,11,1,0,1,42,1,3,0,0
tokichi.cybozu.com / referral,12,1,0,1,28,1,3,0,0
tokyotamaseika.dn-cloud.com / referral,03,1,1,0,426,1,8,0,0
tool.sony.biz / referral,02,1,0,0,0,0,4,0,0
toshibaap.sharepoint.com / referral,11,1,1,1,45,2,11,0,0
totec-sangyo.jp / referral,02,1,0,0,18,1,4,0,0
totec-sangyo.jp / referral,05,1,0,0,10,0,2,0,0
totec-sangyo.jp / referral,07,1,0,0,8,0,3,0,0
totec-sangyo.jp / referral,08,1,0,0,57,0,4,0,0
totec-sangyo.jp / referral,12,1,0,1,53,3,17,0,0
toyokeizai / external,10,1,0,0,0,0,2,0,0
toyotakyushu.sharepoint.com / referral,04,1,0,0,44,0,7,0,0
toyotakyushu.sharepoint.com / referral,07,1,0,1,29,1,3,0,0
traevo.jp / referral,04,1,0,0,84,0,3,0,0
trello.com / referral,01,1,0,0,0,0,2,0,0
trello.com / referral,02,1,0,1,2,2,6,0,0
trello.com / referral,04,1,0,1,993,1,63,0,0
trello.com / referral,05,1,0,1,423,4,37,0,0
trello.com / referral,06,1,1,0,37,1,4,0,0
trello.com / referral,08,1,1,0,50,1,4,0,0
trustlogin.com / referral,06,1,1,0,0,0,3,0,0
tsos01.sharepoint.com / referral,04,1,0,1,53,2,10,0,0
tw.search.yahoo.com / referral,02,1,1,0,1,0,4,0,0
tw.search.yahoo.com / referral,08,1,1,0,371,1,4,0,0
tw.search.yahoo.com / referral,11,1,1,0,37,1,6,0,0
tw.yutura.net / referral,12,1,0,0,11,1,2,0,0
